"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/09/2021";"2200";"16,2";"16,4";"16,0";"87,0";"88,0";"85,0";"13,9";"14,3";"13,6";"931,4";"931,5";"931,2";"2,3";"135,0";"7,2";"0,80";"0,0"
"01/09/2021";"2300";"15,9";"16,3";"15,9";"85,0";"87,0";"85,0";"13,4";"14,1";"13,4";"932,1";"932,1";"931,4";"2,1";"163,0";"5,6";"";"0,0"
"02/09/2021";"0000";"16,2";"16,3";"15,8";"87,0";"87,0";"85,0";"14,1";"14,1";"13,4";"932,3";"932,4";"932,1";"2,2";"143,0";"5,1";"";"0,0"
"02/09/2021";"0100";"16,1";"16,3";"16,1";"86,0";"95,0";"86,0";"13,7";"15,4";"13,7";"932,5";"932,5";"932,3";"2,4";"134,0";"6,0";"";"0,0"
"02/09/2021";"0200";"16,1";"16,2";"16,1";"87,0";"87,0";"85,0";"13,9";"14,0";"13,6";"932,7";"932,8";"932,5";"1,6";"132,0";"5,5";"";"0,0"
"02/09/2021";"0300";"15,5";"16,2";"15,5";"98,0";"98,0";"86,0";"15,1";"15,1";"13,7";"932,1";"932,7";"932,1";"0,9";"115,0";"3,4";"";"0,0"
"02/09/2021";"0400";"15,0";"15,5";"14,9";"100,0";"100,0";"98,0";"15,0";"15,2";"14,8";"931,3";"932,1";"931,1";"0,7";"75,0";"2,1";"";"0,0"
"02/09/2021";"0500";"15,1";"15,1";"14,7";"86,0";"100,0";"86,0";"12,8";"15,0";"12,8";"930,9";"931,3";"930,9";"1,4";"48,0";"3,9";"";"0,0"
"02/09/2021";"0600";"15,0";"15,3";"14,9";"86,0";"86,0";"83,0";"12,6";"12,8";"12,4";"930,6";"930,9";"930,4";"1,4";"54,0";"6,3";"";"0,0"
"02/09/2021";"0700";"14,8";"15,1";"14,5";"89,0";"93,0";"85,0";"13,0";"13,5";"12,4";"930,4";"930,6";"930,4";"1,8";"40,0";"4,4";"";"0,0"
"02/09/2021";"0800";"14,5";"14,9";"14,5";"91,0";"91,0";"88,0";"13,1";"13,1";"12,7";"930,6";"930,6";"930,2";"1,0";"42,0";"6,1";"";"0,0"
"02/09/2021";"0900";"14,3";"14,6";"14,2";"96,0";"98,0";"91,0";"13,6";"14,0";"13,1";"930,9";"930,9";"930,6";"2,0";"10,0";"4,5";"";"0,0"
"02/09/2021";"1000";"14,8";"14,8";"14,2";"87,0";"97,0";"87,0";"12,7";"13,8";"12,7";"931,3";"931,3";"930,8";"1,0";"48,0";"5,5";"78,80";"0,0"
"02/09/2021";"1100";"16,8";"16,9";"14,8";"77,0";"88,0";"77,0";"12,7";"13,1";"12,3";"931,7";"931,9";"931,3";"1,4";"16,0";"4,0";"664,80";"0,0"
"02/09/2021";"1200";"18,6";"18,8";"16,7";"67,0";"79,0";"65,0";"12,4";"13,3";"12,0";"932,4";"932,4";"931,7";"1,7";"47,0";"3,8";"1520,30";"0,0"
"02/09/2021";"1300";"20,8";"20,8";"18,6";"56,0";"69,0";"56,0";"11,7";"13,1";"11,4";"932,6";"932,6";"932,4";"1,6";"25,0";"4,3";"2321,00";"0,0"
"02/09/2021";"1400";"23,3";"23,3";"20,8";"46,0";"57,0";"45,0";"11,0";"12,5";"10,2";"932,1";"932,6";"932,1";"1,7";"51,0";"4,0";"2842,70";"0,0"
"02/09/2021";"1500";"24,9";"24,9";"23,1";"39,0";"47,0";"35,0";"9,9";"11,3";"8,4";"931,3";"932,1";"931,3";"1,6";"60,0";"4,5";"3093,60";"0,0"
"02/09/2021";"1600";"25,2";"25,9";"24,6";"32,0";"39,0";"30,0";"7,3";"9,7";"6,4";"930,3";"931,3";"930,3";"1,3";"100,0";"4,6";"3064,00";"0,0"
"02/09/2021";"1700";"25,3";"26,0";"24,8";"24,0";"32,0";"24,0";"3,6";"6,7";"3,1";"929,4";"930,3";"929,4";"1,0";"120,0";"3,3";"2257,40";"0,0"
"02/09/2021";"1800";"25,5";"26,0";"24,9";"27,0";"32,0";"24,0";"5,3";"7,3";"3,5";"928,6";"929,4";"928,6";"2,2";"109,0";"3,7";"2017,60";"0,0"
"02/09/2021";"1900";"24,7";"26,2";"24,7";"38,0";"41,0";"26,0";"9,3";"11,0";"4,9";"928,3";"928,6";"928,3";"3,0";"117,0";"6,4";"1910,60";"0,0"
"02/09/2021";"2000";"21,1";"24,7";"21,1";"63,0";"63,0";"37,0";"13,7";"13,7";"9,7";"928,5";"928,5";"928,3";"3,1";"120,0";"6,5";"976,80";"0,0"
"02/09/2021";"2100";"19,5";"21,1";"19,5";"74,0";"74,0";"63,0";"14,8";"14,8";"13,7";"928,6";"928,6";"928,4";"2,0";"156,0";"6,5";"100,60";"0,0"
"02/09/2021";"2200";"18,2";"19,5";"18,2";"80,0";"81,0";"74,0";"14,7";"15,3";"14,4";"929,3";"929,3";"928,6";"2,7";"158,0";"5,7";"";"0,0"
"02/09/2021";"2300";"17,2";"18,3";"17,1";"86,0";"86,0";"79,0";"14,8";"14,9";"14,5";"929,5";"929,6";"929,3";"0,9";"140,0";"4,5";"";"0,0"
"03/09/2021";"0000";"16,7";"17,2";"16,4";"87,0";"94,0";"86,0";"14,5";"15,5";"14,5";"929,7";"929,7";"929,4";"0,7";"240,0";"2,3";"";"0,0"
"03/09/2021";"0100";"16,3";"16,8";"16,3";"84,0";"87,0";"83,0";"13,6";"14,4";"13,5";"929,6";"929,8";"929,6";"0,7";"91,0";"1,2";"";"0,0"
"03/09/2021";"0200";"15,8";"16,5";"15,8";"100,0";"100,0";"83,0";"15,8";"16,5";"13,4";"929,4";"929,6";"929,4";"0,7";"71,0";"1,1";"";"0,0"
"03/09/2021";"0300";"15,7";"16,1";"15,6";"100,0";"100,0";"99,0";"15,7";"16,1";"15,5";"929,4";"929,4";"929,3";"0,6";"130,0";"1,8";"";"0,0"
"03/09/2021";"0400";"15,7";"16,1";"15,5";"100,0";"100,0";"99,0";"15,7";"16,1";"15,5";"929,0";"929,4";"929,0";"0,3";"127,0";"1,3";"";"0,0"
"03/09/2021";"0500";"15,4";"15,8";"15,4";"100,0";"100,0";"100,0";"15,4";"15,8";"15,4";"928,7";"929,0";"928,7";"0,2";"333,0";"0,7";"";"0,0"
"03/09/2021";"0600";"16,7";"16,8";"15,2";"81,0";"100,0";"81,0";"13,5";"15,5";"13,5";"928,4";"928,7";"928,3";"1,1";"356,0";"2,6";"";"0,0"
"03/09/2021";"0700";"16,7";"17,2";"16,5";"79,0";"81,0";"76,0";"12,9";"13,5";"12,8";"928,0";"928,4";"927,9";"1,0";"5,0";"3,1";"";"0,0"
"03/09/2021";"0800";"15,9";"17,0";"15,9";"82,0";"82,0";"77,0";"12,9";"13,1";"12,8";"928,0";"928,1";"927,9";"0,8";"235,0";"2,3";"";"0,0"
"03/09/2021";"0900";"16,1";"16,4";"15,6";"83,0";"85,0";"81,0";"13,1";"13,5";"12,8";"928,5";"928,6";"928,0";"1,3";"341,0";"2,8";"";"0,0"
"03/09/2021";"1000";"16,8";"16,8";"16,0";"80,0";"84,0";"80,0";"13,4";"13,4";"13,1";"928,9";"928,9";"928,2";"1,2";"334,0";"4,0";"74,90";"0,0"
"03/09/2021";"1100";"18,8";"18,9";"16,8";"71,0";"80,0";"68,0";"13,5";"13,7";"12,6";"929,3";"929,4";"928,8";"1,1";"16,0";"3,4";"597,10";"0,0"
"03/09/2021";"1200";"21,5";"21,5";"18,8";"61,0";"72,0";"57,0";"13,8";"14,1";"12,2";"929,7";"929,7";"929,3";"1,1";"29,0";"3,9";"1380,30";"0,0"
"03/09/2021";"1300";"23,7";"23,9";"21,1";"44,0";"61,0";"44,0";"10,9";"13,4";"10,9";"929,6";"929,8";"929,6";"1,7";"352,0";"4,8";"2100,10";"0,0"
"03/09/2021";"1400";"26,3";"26,5";"23,4";"38,0";"47,0";"36,0";"10,8";"12,3";"9,9";"929,0";"929,6";"929,0";"2,0";"327,0";"4,8";"2640,30";"0,0"
"03/09/2021";"1500";"27,2";"27,9";"26,1";"32,0";"40,0";"29,0";"9,3";"11,6";"8,2";"928,3";"929,0";"928,3";"1,7";"281,0";"5,8";"2928,70";"0,0"
"03/09/2021";"1600";"29,0";"29,1";"27,2";"27,0";"35,0";"26,0";"8,0";"10,9";"7,6";"927,3";"928,3";"927,3";"2,4";"301,0";"5,8";"2940,70";"0,0"
"03/09/2021";"1700";"28,4";"29,9";"28,0";"24,0";"32,0";"22,0";"5,9";"10,0";"5,2";"926,4";"927,3";"926,4";"2,3";"269,0";"5,8";"2496,70";"0,0"
"03/09/2021";"1800";"29,3";"30,1";"28,2";"23,0";"27,0";"21,0";"6,3";"8,0";"4,9";"925,8";"926,4";"925,8";"1,8";"286,0";"6,8";"2307,50";"0,0"
"03/09/2021";"1900";"28,7";"29,8";"28,7";"27,0";"28,0";"20,0";"7,7";"7,8";"4,0";"925,6";"925,8";"925,5";"1,9";"319,0";"5,8";"1604,70";"0,0"
"03/09/2021";"2000";"25,5";"29,2";"25,5";"41,0";"41,0";"21,0";"11,4";"11,4";"3,8";"925,9";"926,0";"925,6";"2,0";"153,0";"5,6";"814,10";"0,0"
"03/09/2021";"2100";"22,9";"25,5";"22,9";"49,0";"50,0";"41,0";"11,7";"12,3";"11,5";"926,4";"926,4";"925,9";"2,0";"141,0";"5,6";"104,70";"0,0"
"03/09/2021";"2200";"20,8";"23,0";"20,8";"60,0";"60,0";"45,0";"12,7";"12,7";"10,3";"926,5";"926,5";"926,3";"1,0";"128,0";"5,2";"";"0,0"
"03/09/2021";"2300";"20,0";"20,8";"20,0";"52,0";"61,0";"50,0";"9,8";"12,7";"9,4";"927,0";"927,0";"926,5";"0,7";"119,0";"1,8";"";"0,0"
"04/09/2021";"0000";"19,6";"20,0";"19,3";"59,0";"59,0";"51,0";"11,3";"11,3";"9,4";"927,5";"927,5";"927,0";"0,3";"105,0";"1,3";"";"0,0"
"04/09/2021";"0100";"19,9";"20,5";"19,5";"56,0";"59,0";"51,0";"10,8";"11,5";"10,0";"927,5";"927,6";"927,5";"0,9";"318,0";"1,4";"";"0,0"
"04/09/2021";"0200";"19,9";"20,1";"19,1";"52,0";"56,0";"51,0";"9,6";"10,8";"9,2";"927,2";"927,5";"927,2";"1,3";"349,0";"2,1";"";"0,0"
"04/09/2021";"0300";"18,0";"19,9";"18,0";"62,0";"62,0";"51,0";"10,5";"10,9";"9,4";"927,3";"927,4";"927,2";"0,2";"126,0";"2,1";"";"0,0"
"04/09/2021";"0400";"17,4";"18,2";"17,1";"69,0";"71,0";"60,0";"11,6";"11,9";"10,2";"926,9";"927,3";"926,9";"0,3";"169,0";"0,6";"";"0,0"
"04/09/2021";"0500";"17,2";"17,6";"16,6";"78,0";"78,0";"69,0";"13,4";"13,4";"11,6";"926,3";"926,9";"926,3";"1,3";"326,0";"2,0";"";"0,0"
"04/09/2021";"0600";"16,0";"17,6";"16,0";"77,0";"80,0";"67,0";"12,0";"13,6";"10,8";"926,9";"926,9";"926,3";"2,5";"157,0";"5,5";"";"0,0"
"04/09/2021";"0700";"14,8";"16,0";"14,7";"100,0";"100,0";"77,0";"14,8";"14,8";"12,0";"926,7";"926,9";"926,7";"2,3";"158,0";"4,5";"";"0,0"
"04/09/2021";"0800";"15,2";"15,3";"14,8";"100,0";"100,0";"100,0";"15,1";"15,3";"14,8";"926,9";"927,0";"926,6";"1,9";"116,0";"4,3";"";"0,0"
"04/09/2021";"0900";"15,4";"15,4";"15,2";"100,0";"100,0";"100,0";"15,4";"15,4";"15,2";"927,5";"927,5";"926,9";"1,7";"175,0";"5,6";"";"0,0"
"04/09/2021";"1000";"15,8";"15,8";"15,4";"100,0";"100,0";"100,0";"15,8";"15,8";"15,4";"928,0";"928,0";"927,5";"1,2";"117,0";"3,6";"26,60";"0,0"
"04/09/2021";"1100";"17,1";"17,1";"15,7";"88,0";"100,0";"88,0";"15,1";"16,3";"15,0";"928,7";"928,7";"927,8";"1,5";"134,0";"3,7";"356,80";"0,0"
"04/09/2021";"1200";"18,3";"18,5";"16,8";"78,0";"89,0";"78,0";"14,5";"15,3";"14,3";"928,9";"928,9";"928,6";"2,0";"150,0";"3,7";"1067,40";"0,0"
"04/09/2021";"1300";"19,6";"19,7";"18,2";"73,0";"81,0";"71,0";"14,7";"15,4";"14,1";"929,1";"929,1";"928,8";"1,8";"135,0";"4,4";"2103,00";"0,0"
"04/09/2021";"1400";"21,5";"22,1";"19,4";"63,0";"73,0";"63,0";"14,1";"15,5";"14,1";"928,7";"929,1";"928,7";"1,5";"137,0";"4,0";"2627,70";"0,0"
"04/09/2021";"1500";"24,5";"24,5";"21,5";"57,0";"66,0";"52,0";"15,5";"15,5";"13,2";"928,0";"928,7";"928,0";"1,9";"123,0";"3,6";"2856,70";"0,0"
"04/09/2021";"1600";"24,7";"25,2";"23,4";"52,0";"59,0";"49,0";"14,1";"15,2";"13,3";"927,2";"928,0";"927,2";"2,5";"135,0";"4,8";"2955,30";"0,0"
"04/09/2021";"1700";"21,5";"25,7";"21,5";"69,0";"69,0";"50,0";"15,5";"16,7";"13,8";"926,8";"927,2";"926,7";"4,0";"153,0";"8,3";"2699,10";"0,0"
"04/09/2021";"1800";"19,1";"21,5";"18,9";"82,0";"83,0";"69,0";"15,9";"16,7";"15,5";"926,5";"926,8";"926,4";"4,7";"157,0";"8,5";"2309,70";"0,0"
"04/09/2021";"1900";"17,3";"19,3";"17,1";"100,0";"100,0";"81,0";"17,3";"17,3";"15,6";"926,7";"926,7";"926,4";"3,9";"144,0";"8,5";"1071,40";"0,0"
"04/09/2021";"2000";"16,3";"17,4";"16,2";"100,0";"100,0";"99,0";"16,3";"17,4";"16,1";"927,1";"927,2";"926,7";"3,5";"147,0";"8,0";"265,60";"0,0"
"04/09/2021";"2100";"15,7";"16,3";"15,7";"100,0";"100,0";"100,0";"15,7";"16,3";"15,7";"927,4";"927,4";"927,1";"3,1";"143,0";"7,3";"47,50";"0,0"
"04/09/2021";"2200";"15,5";"15,8";"15,5";"100,0";"100,0";"100,0";"15,5";"15,7";"15,5";"927,8";"927,8";"927,4";"3,3";"154,0";"6,5";"";"0,0"
"04/09/2021";"2300";"15,5";"15,7";"15,5";"100,0";"100,0";"100,0";"15,5";"15,7";"15,5";"928,1";"928,1";"927,8";"2,2";"144,0";"5,7";"";"0,0"
"05/09/2021";"0000";"15,7";"15,7";"15,5";"100,0";"100,0";"100,0";"15,7";"15,7";"15,4";"928,7";"928,7";"928,1";"1,8";"125,0";"4,9";"";"0,0"
"05/09/2021";"0100";"15,4";"15,7";"15,4";"100,0";"100,0";"100,0";"15,4";"15,7";"15,4";"928,9";"928,9";"928,7";"2,3";"115,0";"4,3";"";"0,0"
"05/09/2021";"0200";"15,8";"15,8";"15,4";"100,0";"100,0";"100,0";"15,8";"15,8";"15,4";"928,6";"928,9";"928,6";"1,9";"108,0";"5,2";"";"0,0"
"05/09/2021";"0300";"16,0";"16,0";"15,7";"100,0";"100,0";"100,0";"16,0";"16,0";"15,7";"928,2";"928,6";"928,2";"2,0";"111,0";"4,4";"";"0,0"
"05/09/2021";"0400";"16,2";"16,2";"16,0";"97,0";"100,0";"96,0";"15,7";"16,2";"15,6";"927,1";"928,2";"927,1";"1,8";"107,0";"4,4";"";"0,0"
"05/09/2021";"0500";"15,7";"16,2";"15,7";"99,0";"99,0";"96,0";"15,5";"15,8";"15,4";"926,5";"927,1";"926,5";"0,4";"81,0";"3,9";"";"0,0"
"05/09/2021";"0600";"15,0";"15,7";"14,9";"100,0";"100,0";"99,0";"15,0";"15,6";"14,9";"926,0";"926,5";"926,0";"0,3";"112,0";"2,0";"";"0,0"
"05/09/2021";"0700";"15,2";"15,3";"14,9";"100,0";"100,0";"100,0";"15,2";"15,3";"14,9";"925,6";"926,0";"925,6";"0,9";"26,0";"3,4";"";"0,0"
"05/09/2021";"0800";"15,2";"15,3";"14,6";"100,0";"100,0";"100,0";"15,2";"15,3";"14,6";"926,2";"926,2";"925,5";"1,1";"157,0";"2,6";"";"0,0"
"05/09/2021";"0900";"15,3";"15,3";"15,1";"100,0";"100,0";"100,0";"15,2";"15,3";"15,1";"927,7";"927,7";"926,2";"1,9";"179,0";"4,4";"";"0,0"
"05/09/2021";"1000";"15,7";"15,7";"15,3";"100,0";"100,0";"100,0";"15,7";"15,7";"15,3";"929,1";"929,1";"927,7";"1,7";"157,0";"5,1";"39,60";"0,0"
"05/09/2021";"1100";"16,3";"16,4";"15,6";"99,0";"100,0";"99,0";"16,2";"16,4";"15,7";"929,2";"929,4";"929,0";"2,3";"143,0";"5,0";"204,80";"0,0"
"05/09/2021";"1200";"17,1";"17,3";"16,3";"94,0";"100,0";"92,0";"16,2";"17,0";"15,6";"929,5";"929,5";"929,1";"2,3";"112,0";"4,6";"533,70";"0,0"
"05/09/2021";"1300";"18,6";"18,7";"17,1";"79,0";"96,0";"78,0";"14,9";"16,6";"14,9";"929,1";"929,5";"929,1";"2,2";"138,0";"5,5";"1078,60";"0,0"
"05/09/2021";"1400";"19,0";"19,4";"18,2";"74,0";"82,0";"74,0";"14,3";"15,5";"14,1";"928,6";"929,1";"928,6";"2,4";"113,0";"5,0";"1440,00";"0,0"
"05/09/2021";"1500";"20,4";"20,8";"18,9";"70,0";"76,0";"68,0";"14,7";"16,1";"14,1";"927,3";"928,6";"927,3";"1,8";"112,0";"4,6";"2469,10";"0,0"
"05/09/2021";"1600";"24,0";"24,2";"20,5";"53,0";"71,0";"53,0";"13,8";"15,8";"13,8";"926,0";"927,3";"926,0";"1,5";"33,0";"4,0";"2944,10";"0,0"
"05/09/2021";"1700";"27,5";"27,5";"23,7";"40,0";"56,0";"39,0";"12,8";"14,8";"12,2";"924,8";"926,0";"924,8";"2,1";"338,0";"5,5";"2720,00";"0,0"
"05/09/2021";"1800";"29,7";"29,7";"27,5";"30,0";"41,0";"30,0";"10,4";"13,1";"10,4";"924,0";"924,8";"924,0";"2,0";"312,0";"7,4";"2275,70";"0,0"
"05/09/2021";"1900";"30,4";"30,7";"29,3";"24,0";"31,0";"23,0";"7,8";"10,9";"6,7";"923,4";"924,0";"923,4";"2,3";"291,0";"7,3";"1610,50";"0,0"
"05/09/2021";"2000";"28,7";"30,6";"28,7";"22,0";"26,0";"20,0";"5,2";"8,5";"4,3";"923,5";"923,5";"923,3";"2,5";"294,0";"7,3";"830,60";"0,0"
"05/09/2021";"2100";"25,9";"28,7";"25,9";"29,0";"29,0";"22,0";"6,3";"6,6";"5,1";"924,2";"924,2";"923,5";"0,8";"255,0";"6,9";"103,00";"0,0"
"05/09/2021";"2200";"23,2";"25,8";"23,0";"41,0";"41,0";"29,0";"9,2";"9,2";"6,2";"924,7";"924,7";"924,2";"1,1";"134,0";"2,2";"";"0,0"
"05/09/2021";"2300";"21,0";"23,2";"20,9";"67,0";"67,0";"40,0";"14,5";"14,5";"8,8";"925,6";"925,6";"924,7";"1,5";"147,0";"2,6";"";"0,0"
"06/09/2021";"0000";"19,9";"21,1";"19,9";"78,0";"78,0";"66,0";"15,9";"15,9";"14,5";"926,0";"926,0";"925,6";"0,8";"132,0";"2,1";"";"0,0"
"06/09/2021";"0100";"19,0";"20,0";"19,0";"83,0";"83,0";"78,0";"16,0";"16,3";"15,7";"926,6";"926,6";"926,0";"0,8";"155,0";"1,4";"";"0,0"
"06/09/2021";"0200";"18,8";"19,3";"18,4";"80,0";"86,0";"79,0";"15,3";"16,2";"15,3";"927,2";"927,2";"926,6";"1,2";"172,0";"2,5";"";"0,0"
"06/09/2021";"0300";"19,2";"19,2";"18,7";"72,0";"80,0";"72,0";"14,1";"15,2";"14,0";"927,4";"927,4";"927,2";"1,2";"192,0";"2,7";"";"0,0"
"06/09/2021";"0400";"18,6";"19,2";"18,5";"73,0";"74,0";"71,0";"13,8";"14,0";"13,7";"927,3";"927,5";"927,3";"1,4";"180,0";"3,0";"";"0,0"
"06/09/2021";"0500";"18,4";"18,7";"18,0";"79,0";"79,0";"73,0";"14,6";"14,6";"13,7";"927,3";"927,4";"927,2";"1,8";"184,0";"4,3";"";"0,0"
"06/09/2021";"0600";"17,7";"18,4";"17,6";"99,0";"99,0";"79,0";"17,5";"17,6";"14,6";"927,5";"927,5";"927,3";"1,6";"187,0";"4,4";"";"0,0"
"06/09/2021";"0700";"16,8";"17,7";"16,8";"100,0";"100,0";"98,0";"16,8";"17,6";"16,7";"927,6";"927,6";"927,3";"2,3";"176,0";"5,7";"";"0,0"
"06/09/2021";"0800";"16,8";"16,8";"16,5";"98,0";"100,0";"97,0";"16,4";"16,8";"16,4";"928,1";"928,1";"927,5";"2,5";"163,0";"6,0";"";"0,0"
"06/09/2021";"0900";"16,8";"16,9";"16,8";"92,0";"98,0";"92,0";"15,6";"16,4";"15,5";"928,9";"928,9";"928,1";"2,1";"169,0";"5,3";"";"0,0"
"06/09/2021";"1000";"17,0";"17,1";"16,8";"90,0";"93,0";"90,0";"15,3";"16,0";"15,3";"929,5";"929,5";"928,9";"1,2";"145,0";"3,9";"23,60";"0,0"
"06/09/2021";"1100";"17,2";"17,5";"17,0";"94,0";"96,0";"86,0";"16,3";"16,5";"15,0";"930,0";"930,1";"929,5";"2,1";"125,0";"5,0";"147,60";"0,0"
"06/09/2021";"1200";"17,6";"17,7";"17,2";"92,0";"99,0";"92,0";"16,3";"17,3";"16,2";"930,5";"930,5";"930,0";"2,1";"116,0";"4,3";"480,20";"0,0"
"06/09/2021";"1300";"18,4";"18,6";"17,6";"85,0";"94,0";"84,0";"15,8";"17,0";"15,5";"930,7";"930,8";"930,5";"2,0";"137,0";"4,4";"808,50";"0,0"
"06/09/2021";"1400";"18,8";"18,8";"18,0";"84,0";"89,0";"83,0";"16,0";"16,3";"15,7";"930,3";"930,8";"930,3";"1,9";"115,0";"4,2";"899,40";"0,0"
"06/09/2021";"1500";"20,0";"20,1";"18,8";"76,0";"86,0";"75,0";"15,7";"16,9";"15,3";"929,8";"930,3";"929,8";"2,8";"160,0";"5,3";"1527,20";"0,0"
"06/09/2021";"1600";"21,4";"21,7";"20,0";"73,0";"76,0";"64,0";"16,2";"16,2";"14,2";"929,1";"929,8";"929,1";"2,7";"119,0";"5,8";"2774,10";"0,0"
"06/09/2021";"1700";"20,4";"21,6";"19,8";"76,0";"78,0";"66,0";"16,0";"16,7";"14,7";"928,6";"929,2";"928,6";"3,3";"127,0";"6,6";"1951,20";"0,0"
"06/09/2021";"1800";"20,2";"20,9";"19,6";"77,0";"80,0";"72,0";"16,0";"16,6";"15,5";"928,6";"928,6";"928,5";"2,7";"137,0";"7,4";"1321,90";"0,0"
