"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/05/2021";"1600";"21,7";"22,0";"20,8";"60,0";"63,0";"56,0";"13,6";"14,2";"12,1";"933,0";"933,8";"933,0";"";"";"";"2728,00";"0,0"
"01/05/2021";"1700";"21,2";"21,7";"21,0";"64,0";"65,0";"58,0";"14,1";"14,6";"12,6";"932,3";"933,0";"932,3";"";"";"";"2268,50";"0,0"
"01/05/2021";"1800";"20,4";"21,5";"20,3";"70,0";"71,0";"61,0";"14,7";"15,0";"13,1";"932,0";"932,3";"932,0";"";"";"";"1762,20";"0,0"
"01/05/2021";"1900";"19,0";"20,4";"19,0";"77,0";"77,0";"69,0";"14,9";"15,5";"14,4";"931,9";"932,0";"931,8";"";"";"";"1012,50";"0,0"
"01/05/2021";"2000";"17,9";"19,1";"17,9";"81,0";"82,0";"76,0";"14,6";"15,3";"14,5";"932,0";"932,1";"931,9";"";"";"";"526,50";"0,0"
"01/05/2021";"2100";"17,1";"18,0";"17,1";"88,0";"88,0";"81,0";"15,2";"15,4";"14,7";"932,2";"932,2";"932,0";"";"";"";"77,50";"0,0"
"01/05/2021";"2200";"16,9";"17,1";"16,9";"91,0";"91,0";"88,0";"15,4";"15,6";"15,1";"932,2";"932,2";"932,0";"";"";"";"";"0,0"
"01/05/2021";"2300";"16,7";"16,9";"16,6";"92,0";"92,0";"91,0";"15,4";"15,4";"15,1";"932,8";"932,8";"932,1";"";"";"";"";"0,0"
"02/05/2021";"0000";"16,4";"16,7";"16,4";"93,0";"93,0";"91,0";"15,2";"15,4";"15,2";"933,0";"933,1";"932,8";"";"";"";"";"0,0"
"02/05/2021";"0100";"16,1";"16,6";"16,1";"94,0";"94,0";"92,0";"15,2";"15,4";"15,2";"933,0";"933,2";"932,9";"";"";"";"";"0,0"
"02/05/2021";"0200";"16,0";"16,1";"15,9";"93,0";"95,0";"93,0";"14,9";"15,2";"14,9";"932,8";"933,0";"932,8";"";"";"";"";"0,0"
"02/05/2021";"0300";"16,0";"16,0";"15,7";"95,0";"96,0";"93,0";"15,1";"15,3";"14,7";"932,5";"932,9";"932,5";"";"";"";"";"0,0"
"02/05/2021";"0400";"15,3";"16,0";"15,3";"96,0";"96,0";"94,0";"14,6";"15,1";"14,6";"932,3";"932,5";"932,3";"";"";"";"";"0,0"
"02/05/2021";"0500";"15,3";"15,4";"15,2";"96,0";"97,0";"96,0";"14,8";"14,8";"14,5";"932,0";"932,3";"932,0";"";"";"";"";"0,0"
"02/05/2021";"0600";"15,3";"15,4";"15,3";"97,0";"97,0";"96,0";"14,8";"15,0";"14,8";"931,9";"932,0";"931,8";"";"";"";"";"0,0"
"02/05/2021";"0700";"14,9";"15,3";"14,5";"98,0";"98,0";"97,0";"14,6";"14,8";"14,0";"931,7";"931,9";"931,6";"";"";"";"";"0,0"
"02/05/2021";"0800";"15,7";"15,7";"14,9";"89,0";"98,0";"88,0";"13,8";"14,7";"13,7";"931,6";"931,7";"931,6";"";"";"";"";"0,0"
"02/05/2021";"0900";"15,5";"15,7";"15,5";"87,0";"89,0";"86,0";"13,3";"13,9";"13,3";"932,1";"932,1";"931,6";"";"";"";"";"0,0"
"02/05/2021";"1000";"15,6";"15,6";"15,4";"85,0";"88,0";"85,0";"13,1";"13,4";"13,0";"932,4";"932,4";"932,1";"";"";"";"18,60";"0,0"
"02/05/2021";"1100";"16,3";"16,4";"15,5";"83,0";"86,0";"83,0";"13,4";"13,6";"13,1";"933,0";"933,0";"932,4";"";"";"";"302,50";"0,0"
"02/05/2021";"1200";"17,3";"17,7";"16,3";"79,0";"84,0";"77,0";"13,7";"14,4";"13,2";"933,5";"933,5";"933,0";"";"";"";"896,50";"0,0"
"02/05/2021";"1300";"19,0";"19,0";"17,2";"73,0";"81,0";"70,0";"14,0";"14,4";"13,1";"933,7";"933,8";"933,5";"";"";"";"1560,80";"0,0"
"02/05/2021";"1400";"20,5";"20,6";"19,0";"64,0";"73,0";"64,0";"13,4";"14,7";"12,9";"933,1";"933,7";"933,1";"";"";"";"2136,10";"0,0"
"02/05/2021";"1500";"22,2";"22,4";"20,5";"52,0";"67,0";"52,0";"11,9";"14,8";"11,9";"932,4";"933,1";"932,4";"";"";"";"2588,30";"0,0"
"02/05/2021";"1600";"23,5";"24,1";"22,0";"48,0";"56,0";"45,0";"12,0";"13,9";"11,0";"931,9";"932,4";"931,9";"";"";"";"2685,90";"0,0"
"02/05/2021";"1700";"23,2";"24,0";"22,8";"52,0";"55,0";"47,0";"12,8";"14,2";"11,8";"931,2";"931,9";"931,2";"";"";"";"2393,10";"0,0"
"02/05/2021";"1800";"23,3";"24,5";"23,1";"48,0";"54,0";"47,0";"11,8";"13,8";"11,7";"930,8";"931,2";"930,8";"";"";"";"2133,50";"0,0"
"02/05/2021";"1900";"20,9";"23,8";"20,9";"74,0";"74,0";"47,0";"16,0";"16,2";"11,5";"930,9";"930,9";"930,7";"";"";"";"1442,50";"0,0"
"02/05/2021";"2000";"18,6";"20,9";"18,6";"86,0";"86,0";"74,0";"16,2";"16,5";"16,1";"931,1";"931,1";"930,9";"";"";"";"433,70";"0,0"
"02/05/2021";"2100";"17,4";"18,6";"17,4";"89,0";"90,0";"86,0";"15,6";"16,2";"15,6";"931,1";"931,2";"931,1";"";"";"";"48,50";"0,0"
"02/05/2021";"2200";"16,8";"17,4";"16,8";"92,0";"92,0";"89,0";"15,6";"15,7";"15,5";"931,4";"931,4";"931,1";"";"";"";"";"0,0"
"02/05/2021";"2300";"16,3";"16,8";"16,3";"93,0";"93,0";"90,0";"15,2";"15,6";"15,0";"931,8";"931,8";"931,4";"";"";"";"";"0,0"
"03/05/2021";"0000";"15,7";"16,3";"15,6";"97,0";"97,0";"93,0";"15,2";"15,3";"14,9";"932,1";"932,2";"931,8";"";"";"";"";"0,0"
"03/05/2021";"0100";"15,4";"15,8";"15,2";"98,0";"98,0";"97,0";"15,0";"15,3";"14,8";"931,8";"932,2";"931,8";"";"";"";"";"0,0"
"03/05/2021";"0200";"15,1";"15,4";"14,9";"98,0";"98,0";"97,0";"14,8";"15,0";"14,5";"931,7";"931,8";"931,5";"";"";"";"";"0,0"
"03/05/2021";"0300";"15,0";"15,2";"14,9";"98,0";"98,0";"98,0";"14,8";"14,9";"14,5";"931,3";"931,7";"931,3";"";"";"";"";"0,0"
"03/05/2021";"0400";"15,0";"15,4";"14,9";"98,0";"98,0";"98,0";"14,8";"15,1";"14,6";"930,8";"931,4";"930,8";"";"";"";"";"0,0"
"03/05/2021";"0500";"14,7";"15,3";"14,7";"98,0";"98,0";"98,0";"14,4";"15,0";"14,4";"930,6";"930,8";"930,6";"";"";"";"";"0,0"
"03/05/2021";"0600";"14,6";"14,9";"14,6";"98,0";"98,0";"98,0";"14,3";"14,6";"14,3";"930,3";"930,7";"930,3";"";"";"";"";"0,0"
"03/05/2021";"0700";"14,1";"14,7";"14,0";"98,0";"98,0";"98,0";"13,8";"14,4";"13,7";"930,4";"930,4";"930,3";"";"";"";"";"0,0"
"03/05/2021";"0800";"13,9";"14,3";"13,8";"98,0";"98,0";"98,0";"13,6";"14,0";"13,5";"930,2";"930,4";"930,1";"";"";"";"";"0,0"
"03/05/2021";"0900";"13,1";"13,9";"12,8";"98,0";"98,0";"98,0";"12,8";"13,6";"12,6";"930,6";"930,6";"930,2";"";"";"";"";"0,2"
"03/05/2021";"1000";"14,6";"14,6";"13,0";"98,0";"98,0";"98,0";"14,4";"14,4";"12,8";"931,4";"931,4";"930,6";"";"";"";"15,10";"0,0"
"03/05/2021";"1100";"15,0";"15,2";"14,6";"98,0";"98,0";"98,0";"14,7";"15,0";"14,4";"932,0";"932,0";"931,4";"";"";"";"151,10";"0,0"
"03/05/2021";"1200";"17,4";"17,4";"15,0";"88,0";"98,0";"87,0";"15,3";"15,8";"14,7";"932,5";"932,5";"932,0";"";"";"";"1000,70";"0,0"
"03/05/2021";"1300";"19,1";"19,1";"17,2";"76,0";"88,0";"76,0";"14,7";"15,5";"14,0";"932,3";"932,6";"932,3";"";"";"";"2016,00";"0,0"
"03/05/2021";"1400";"21,3";"21,7";"18,9";"65,0";"79,0";"64,0";"14,5";"15,6";"14,1";"931,7";"932,3";"931,7";"";"";"";"2425,10";"0,0"
"03/05/2021";"1500";"23,4";"23,4";"21,3";"57,0";"67,0";"53,0";"14,4";"15,4";"13,0";"931,0";"931,7";"931,0";"";"";"";"2658,40";"0,0"
"03/05/2021";"1600";"24,9";"25,1";"23,1";"50,0";"58,0";"46,0";"13,8";"15,3";"11,9";"930,1";"931,0";"930,1";"";"";"";"2691,50";"0,0"
"03/05/2021";"1700";"24,6";"25,5";"24,1";"46,0";"53,0";"44,0";"12,3";"14,4";"11,5";"929,3";"930,1";"929,3";"";"";"";"2421,80";"0,0"
"03/05/2021";"1800";"21,6";"25,2";"21,6";"76,0";"76,0";"44,0";"17,1";"18,0";"11,6";"929,0";"929,3";"929,0";"";"";"";"1939,10";"0,0"
"03/05/2021";"1900";"19,8";"21,9";"19,8";"84,0";"85,0";"76,0";"17,1";"18,0";"16,9";"929,1";"929,2";"929,0";"";"";"";"1280,10";"0,0"
"03/05/2021";"2000";"18,8";"19,9";"18,8";"87,0";"87,0";"84,0";"16,6";"17,3";"16,5";"929,4";"929,4";"929,1";"";"";"";"557,10";"0,0"
"03/05/2021";"2100";"18,5";"19,0";"18,5";"87,0";"88,0";"87,0";"16,3";"16,8";"16,3";"929,9";"929,9";"929,4";"";"";"";"70,90";"0,0"
"03/05/2021";"2200";"18,2";"18,5";"18,2";"87,0";"88,0";"87,0";"16,1";"16,5";"16,0";"930,2";"930,2";"929,8";"";"";"";"";"0,0"
"03/05/2021";"2300";"17,7";"18,3";"17,7";"90,0";"90,0";"87,0";"16,1";"16,4";"16,0";"930,5";"930,5";"930,2";"";"";"";"";"0,0"
"04/05/2021";"0000";"17,1";"17,7";"17,0";"94,0";"94,0";"90,0";"16,1";"16,2";"15,8";"930,9";"930,9";"930,6";"";"";"";"";"0,0"
"04/05/2021";"0100";"16,3";"17,1";"16,3";"97,0";"97,0";"93,0";"15,9";"16,1";"15,8";"930,7";"931,0";"930,6";"";"";"";"";"0,0"
"04/05/2021";"0200";"16,1";"16,5";"16,0";"98,0";"98,0";"97,0";"15,8";"16,1";"15,7";"930,6";"930,8";"930,6";"";"";"";"";"0,0"
"04/05/2021";"0300";"15,9";"16,1";"15,6";"98,0";"98,0";"98,0";"15,7";"15,8";"15,3";"930,4";"930,7";"930,4";"";"";"";"";"0,0"
"04/05/2021";"0400";"15,8";"16,0";"15,6";"98,0";"98,0";"98,0";"15,6";"15,8";"15,4";"930,2";"930,4";"930,2";"";"";"";"";"0,0"
"04/05/2021";"0500";"15,8";"15,9";"15,5";"98,0";"98,0";"98,0";"15,5";"15,7";"15,2";"929,7";"930,2";"929,7";"";"";"";"";"0,0"
"04/05/2021";"0600";"15,7";"15,9";"15,4";"96,0";"99,0";"96,0";"15,1";"15,5";"15,1";"929,1";"929,7";"929,0";"";"";"";"";"0,0"
"04/05/2021";"0700";"15,9";"16,0";"15,6";"91,0";"96,0";"91,0";"14,4";"15,1";"14,4";"928,6";"929,1";"928,6";"";"";"";"";"0,0"
"04/05/2021";"0800";"15,7";"16,0";"15,5";"92,0";"93,0";"91,0";"14,4";"14,5";"14,3";"928,7";"928,7";"928,6";"";"";"";"";"0,0"
"04/05/2021";"0900";"15,6";"15,8";"15,5";"91,0";"92,0";"91,0";"14,2";"14,4";"14,2";"929,4";"929,4";"928,7";"";"";"";"";"0,0"
"04/05/2021";"1000";"15,8";"15,8";"15,4";"92,0";"93,0";"91,0";"14,5";"14,5";"14,1";"930,6";"930,6";"929,4";"";"";"";"31,60";"0,2"
"04/05/2021";"1100";"17,6";"17,8";"15,8";"82,0";"92,0";"82,0";"14,6";"15,1";"14,5";"931,0";"931,1";"930,6";"";"";"";"558,10";"0,0"
"04/05/2021";"1200";"19,3";"19,6";"17,6";"74,0";"83,0";"74,0";"14,7";"15,8";"14,5";"931,4";"931,5";"931,0";"";"";"";"1297,30";"0,0"
"04/05/2021";"1300";"22,4";"22,7";"19,4";"63,0";"78,0";"60,0";"14,9";"16,0";"14,4";"931,6";"931,8";"931,4";"";"";"";"1939,20";"0,0"
"04/05/2021";"1400";"24,1";"24,1";"22,4";"53,0";"64,0";"52,0";"13,9";"15,4";"13,4";"931,0";"931,6";"931,0";"";"";"";"2396,20";"0,0"
"04/05/2021";"1500";"25,4";"25,4";"24,1";"52,0";"55,0";"48,0";"14,7";"15,0";"13,1";"930,3";"931,0";"930,3";"";"";"";"2683,70";"0,0"
"04/05/2021";"1600";"26,8";"27,2";"25,4";"44,0";"52,0";"42,0";"13,4";"15,3";"13,0";"929,4";"930,3";"929,4";"";"";"";"2653,40";"0,0"
"04/05/2021";"1700";"27,6";"27,6";"26,2";"45,0";"48,0";"40,0";"14,7";"15,4";"12,8";"928,5";"929,4";"928,5";"";"";"";"2410,70";"0,0"
"04/05/2021";"1800";"27,1";"27,8";"27,0";"39,0";"45,0";"37,0";"11,8";"14,3";"11,6";"928,4";"928,5";"928,3";"";"";"";"1908,80";"0,0"
"04/05/2021";"1900";"27,2";"27,8";"27,0";"40,0";"44,0";"37,0";"12,3";"13,8";"11,4";"928,5";"928,5";"928,3";"";"";"";"1342,00";"0,0"
"04/05/2021";"2000";"24,7";"27,2";"24,6";"47,0";"48,0";"39,0";"12,6";"14,2";"11,7";"928,8";"928,8";"928,5";"";"";"";"562,90";"0,0"
"04/05/2021";"2100";"22,0";"24,7";"22,0";"57,0";"57,0";"47,0";"13,1";"13,2";"12,6";"929,5";"929,5";"928,8";"";"";"";"46,80";"0,0"
"04/05/2021";"2200";"20,5";"22,0";"20,5";"63,0";"63,0";"57,0";"13,1";"13,2";"12,9";"929,9";"929,9";"929,5";"";"";"";"";"0,0"
"04/05/2021";"2300";"19,4";"20,5";"19,4";"68,0";"68,0";"63,0";"13,3";"13,3";"13,0";"930,2";"930,2";"929,9";"";"";"";"";"0,0"
"05/05/2021";"0000";"18,6";"19,5";"18,6";"72,0";"73,0";"68,0";"13,4";"13,7";"13,2";"930,4";"930,4";"930,2";"";"";"";"";"0,0"
"05/05/2021";"0100";"17,4";"18,6";"17,4";"91,0";"91,0";"72,0";"15,9";"15,9";"13,4";"930,5";"930,5";"930,4";"";"";"";"";"0,0"
"05/05/2021";"0200";"17,7";"18,0";"17,4";"83,0";"91,0";"82,0";"14,7";"16,1";"14,6";"930,3";"930,5";"930,3";"";"";"";"";"0,0"
"05/05/2021";"0300";"17,8";"17,8";"17,3";"84,0";"85,0";"82,0";"15,1";"15,1";"14,5";"930,2";"930,3";"930,2";"";"";"";"";"0,0"
"05/05/2021";"0400";"17,0";"17,9";"17,0";"89,0";"89,0";"84,0";"15,3";"15,3";"15,0";"929,7";"930,2";"929,7";"";"";"";"";"0,0"
"05/05/2021";"0500";"16,5";"17,2";"16,5";"93,0";"93,0";"89,0";"15,4";"15,4";"15,2";"929,4";"929,8";"929,4";"";"";"";"";"0,0"
"05/05/2021";"0600";"15,8";"16,5";"15,8";"96,0";"96,0";"93,0";"15,2";"15,6";"15,2";"929,1";"929,4";"929,1";"";"";"";"";"0,0"
"05/05/2021";"0700";"15,3";"15,8";"15,3";"98,0";"98,0";"96,0";"14,9";"15,3";"14,9";"929,1";"929,1";"929,0";"";"";"";"";"0,0"
"05/05/2021";"0800";"15,0";"15,3";"14,9";"98,0";"98,0";"98,0";"14,7";"14,9";"14,6";"929,2";"929,2";"929,1";"";"";"";"";"0,0"
"05/05/2021";"0900";"14,7";"15,1";"14,7";"98,0";"98,0";"98,0";"14,4";"14,8";"14,4";"929,6";"929,6";"929,2";"";"";"";"";"0,0"
"05/05/2021";"1000";"15,0";"15,0";"14,7";"97,0";"98,0";"97,0";"14,5";"14,6";"14,3";"930,3";"930,3";"929,6";"";"";"";"22,00";"0,0"
"05/05/2021";"1100";"17,6";"17,6";"15,0";"77,0";"97,0";"77,0";"13,6";"14,6";"13,5";"930,6";"930,6";"930,3";"";"";"";"496,00";"0,0"
"05/05/2021";"1200";"20,4";"20,4";"17,6";"70,0";"77,0";"69,0";"14,7";"14,8";"13,6";"931,0";"931,0";"930,6";"";"";"";"1233,10";"0,0"
"05/05/2021";"1300";"22,8";"23,3";"20,4";"56,0";"70,0";"56,0";"13,6";"15,5";"13,6";"931,1";"931,2";"931,0";"";"";"";"1854,50";"0,0"
"05/05/2021";"1400";"24,8";"24,9";"22,6";"52,0";"60,0";"50,0";"14,3";"16,0";"13,1";"930,4";"931,1";"930,4";"";"";"";"2320,70";"0,0"
"05/05/2021";"1500";"25,3";"25,9";"24,5";"45,0";"55,0";"40,0";"12,4";"15,0";"10,8";"929,6";"930,4";"929,6";"1,4";"124,0";"";"2650,40";"0,0"
"05/05/2021";"1600";"25,9";"25,9";"25,3";"41,0";"47,0";"40,0";"11,6";"13,5";"11,1";"928,7";"929,6";"928,7";"1,4";"106,0";"3,7";"2537,90";"0,0"
"05/05/2021";"1700";"25,7";"26,2";"25,6";"44,0";"47,0";"40,0";"12,7";"13,9";"10,9";"927,8";"928,7";"927,8";"1,8";"108,0";"3,5";"2067,60";"0,0"
"05/05/2021";"1800";"23,6";"25,8";"23,5";"67,0";"68,0";"43,0";"17,1";"17,2";"12,3";"927,5";"927,8";"927,5";"2,9";"133,0";"7,2";"1803,50";"0,0"
"05/05/2021";"1900";"22,3";"23,6";"22,1";"79,0";"79,0";"67,0";"18,4";"18,4";"17,0";"927,5";"927,5";"927,4";"2,5";"133,0";"6,8";"1195,10";"0,0"
"05/05/2021";"2000";"20,3";"22,3";"20,3";"85,0";"85,0";"78,0";"17,6";"18,4";"17,5";"928,0";"928,0";"927,5";"2,9";"123,0";"6,4";"485,70";"0,0"
"05/05/2021";"2100";"19,5";"20,2";"19,5";"88,0";"88,0";"85,0";"17,4";"17,6";"17,3";"928,3";"928,4";"928,0";"2,2";"135,0";"6,4";"45,80";"0,0"
"05/05/2021";"2200";"18,6";"19,5";"18,6";"89,0";"90,0";"87,0";"16,9";"17,4";"16,8";"928,6";"928,6";"928,2";"1,6";"144,0";"4,9";"";"0,0"
"05/05/2021";"2300";"17,5";"18,7";"17,5";"95,0";"95,0";"89,0";"16,7";"17,0";"16,7";"928,9";"928,9";"928,6";"0,7";"125,0";"3,1";"";"0,0"
"06/05/2021";"0000";"17,3";"17,6";"17,2";"97,0";"97,0";"95,0";"16,8";"16,9";"16,6";"929,3";"929,3";"928,8";"0,4";"42,0";"2,0";"";"0,0"
"06/05/2021";"0100";"17,6";"17,6";"17,2";"96,0";"98,0";"96,0";"17,0";"17,2";"16,8";"929,3";"929,4";"929,3";"1,3";"94,0";"2,7";"";"0,0"
"06/05/2021";"0200";"17,2";"17,7";"17,2";"96,0";"96,0";"95,0";"16,6";"17,0";"16,5";"929,3";"929,4";"929,3";"0,6";"141,0";"3,5";"";"0,0"
"06/05/2021";"0300";"16,8";"17,2";"16,7";"97,0";"97,0";"96,0";"16,3";"16,6";"16,1";"929,1";"929,3";"929,1";"0,7";"177,0";"2,2";"";"0,0"
"06/05/2021";"0400";"16,5";"16,8";"16,0";"98,0";"98,0";"97,0";"16,2";"16,3";"15,7";"928,6";"929,1";"928,5";"0,6";"28,0";"1,8";"";"0,0"
"06/05/2021";"0500";"16,0";"16,5";"15,8";"98,0";"98,0";"98,0";"15,7";"16,2";"15,5";"927,9";"928,6";"927,9";"0,4";"215,0";"1,6";"";"0,0"
"06/05/2021";"0600";"16,2";"16,3";"15,6";"98,0";"98,0";"98,0";"16,0";"16,0";"15,4";"927,6";"928,0";"927,6";"0,8";"214,0";"2,0";"";"0,0"
"06/05/2021";"0700";"16,3";"16,4";"16,2";"98,0";"98,0";"98,0";"16,1";"16,1";"15,9";"927,6";"927,7";"927,5";"0,6";"200,0";"2,0";"";"0,0"
"06/05/2021";"0800";"16,4";"16,4";"16,3";"98,0";"98,0";"98,0";"16,1";"16,1";"16,0";"927,6";"927,6";"927,4";"0,3";"346,0";"1,5";"";"0,0"
"06/05/2021";"0900";"16,2";"16,5";"16,2";"98,0";"98,0";"98,0";"15,9";"16,1";"15,9";"928,2";"928,2";"927,6";"0,6";"344,0";"1,8";"";"0,0"
"06/05/2021";"1000";"15,9";"16,2";"15,8";"98,0";"98,0";"98,0";"15,6";"15,9";"15,5";"928,5";"928,6";"928,1";"0,7";"325,0";"2,2";"21,50";"0,0"
"06/05/2021";"1100";"17,8";"17,8";"15,9";"93,0";"98,0";"93,0";"16,6";"16,6";"15,6";"928,9";"928,9";"928,5";"1,6";"336,0";"3,3";"409,30";"0,0"
"06/05/2021";"1200";"19,9";"20,0";"17,8";"81,0";"93,0";"81,0";"16,5";"16,8";"16,0";"929,1";"929,1";"928,9";"1,9";"340,0";"3,6";"1138,90";"0,0"
"06/05/2021";"1300";"23,0";"23,0";"19,9";"66,0";"81,0";"66,0";"16,3";"17,4";"16,1";"929,4";"929,4";"929,1";"1,3";"358,0";"4,0";"1788,60";"0,0"
"06/05/2021";"1400";"25,6";"25,6";"23,0";"48,0";"66,0";"46,0";"13,9";"16,7";"12,9";"928,5";"929,4";"928,5";"2,4";"341,0";"5,4";"2333,00";"0,0"
"06/05/2021";"1500";"27,1";"27,3";"25,5";"37,0";"49,0";"37,0";"11,2";"14,6";"11,2";"927,5";"928,5";"927,5";"2,3";"317,0";"7,5";"2573,00";"0,0"
"06/05/2021";"1600";"28,5";"28,5";"27,0";"37,0";"42,0";"36,0";"12,6";"13,5";"11,0";"926,2";"927,5";"926,2";"1,9";"301,0";"7,6";"2571,60";"0,0"
"06/05/2021";"1700";"28,2";"28,7";"27,7";"36,0";"41,0";"35,0";"11,8";"13,9";"10,8";"925,6";"926,2";"925,6";"2,1";"312,0";"7,9";"2330,80";"0,0"
"06/05/2021";"1800";"27,6";"28,8";"27,5";"40,0";"42,0";"35,0";"12,8";"14,3";"11,8";"925,2";"925,6";"925,1";"1,9";"305,0";"7,4";"1871,50";"0,0"
"06/05/2021";"1900";"27,5";"28,7";"27,5";"39,0";"41,0";"34,0";"12,5";"13,7";"10,9";"925,2";"925,3";"925,2";"1,8";"293,0";"7,2";"1211,60";"0,0"
"06/05/2021";"2000";"24,9";"27,4";"24,9";"42,0";"44,0";"37,0";"11,2";"13,6";"11,0";"925,5";"925,5";"925,2";"1,1";"287,0";"7,3";"485,50";"0,0"
"06/05/2021";"2100";"23,9";"25,0";"23,3";"45,0";"48,0";"42,0";"11,3";"11,6";"10,9";"925,8";"925,8";"925,5";"0,6";"267,0";"4,2";"39,50";"0,0"
"06/05/2021";"2200";"20,0";"24,0";"20,0";"88,0";"88,0";"45,0";"18,0";"18,3";"11,3";"926,2";"926,2";"925,8";"1,2";"155,0";"2,9";"";"0,0"
"06/05/2021";"2300";"18,9";"20,0";"18,9";"95,0";"95,0";"88,0";"18,1";"18,3";"18,0";"927,3";"927,3";"926,2";"3,1";"157,0";"5,9";"";"0,0"
"07/05/2021";"0000";"18,9";"18,9";"18,6";"92,0";"95,0";"92,0";"17,5";"18,1";"17,5";"928,4";"928,4";"927,3";"1,8";"169,0";"5,9";"";"0,0"
"07/05/2021";"0100";"19,0";"19,1";"18,9";"93,0";"93,0";"90,0";"17,8";"17,8";"17,3";"928,7";"928,7";"928,4";"2,2";"171,0";"5,4";"";"0,0"
"07/05/2021";"0200";"18,0";"19,0";"18,0";"92,0";"95,0";"91,0";"16,7";"18,0";"16,6";"929,1";"929,2";"928,6";"3,0";"168,0";"8,4";"";"0,0"
"07/05/2021";"0300";"17,0";"18,0";"17,0";"91,0";"94,0";"90,0";"15,5";"16,6";"15,5";"929,8";"929,8";"929,1";"3,8";"172,0";"12,5";"";"0,0"
"07/05/2021";"0400";"15,9";"17,0";"15,9";"90,0";"92,0";"89,0";"14,3";"15,4";"14,3";"929,9";"930,0";"929,8";"3,9";"174,0";"12,1";"";"0,0"
