"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/10/2021";"1400";"17,0";"21,4";"17,0";"100,0";"100,0";"72,0";"17,0";"17,2";"15,5";"927,4";"927,6";"926,8";"4,3";"162,0";"10,4";"378,50";"0,0"
"01/10/2021";"1500";"18,3";"18,4";"17,0";"87,0";"100,0";"86,0";"16,0";"17,4";"15,7";"926,9";"927,5";"926,9";"3,7";"157,0";"9,7";"765,20";"0,0"
"01/10/2021";"1600";"17,4";"18,5";"17,4";"100,0";"100,0";"87,0";"17,4";"18,0";"16,1";"926,4";"927,6";"926,4";"3,5";"133,0";"8,9";"561,00";"1,2"
"01/10/2021";"1700";"17,9";"18,2";"17,1";"100,0";"100,0";"100,0";"17,9";"18,2";"17,1";"924,8";"927,2";"924,8";"2,3";"132,0";"7,4";"744,70";"1,6"
"01/10/2021";"1800";"18,4";"18,4";"17,7";"95,0";"100,0";"95,0";"17,7";"18,4";"17,5";"925,0";"925,1";"924,2";"0,9";"187,0";"5,7";"568,40";"0,0"
"01/10/2021";"1900";"19,5";"19,6";"18,4";"97,0";"100,0";"90,0";"19,1";"19,2";"17,4";"924,7";"925,2";"924,3";"0,7";"7,0";"1,7";"490,30";"0,0"
"01/10/2021";"2000";"19,1";"19,5";"19,0";"86,0";"99,0";"86,0";"16,7";"19,3";"16,7";"925,9";"926,0";"924,6";"0,9";"284,0";"3,4";"257,30";"0,0"
"01/10/2021";"2100";"19,1";"19,5";"19,1";"77,0";"87,0";"75,0";"14,9";"17,0";"14,8";"925,5";"926,1";"925,5";"0,9";"266,0";"4,9";"37,40";"0,0"
"01/10/2021";"2200";"18,1";"19,1";"18,0";"83,0";"86,0";"76,0";"15,1";"16,0";"14,7";"925,4";"925,7";"925,1";"1,1";"26,0";"2,8";"0,80";"0,0"
"01/10/2021";"2300";"18,8";"18,9";"18,0";"78,0";"85,0";"77,0";"15,0";"15,4";"14,6";"924,2";"925,4";"924,1";"1,2";"345,0";"3,5";"";"0,0"
"02/10/2021";"0000";"18,9";"19,1";"18,8";"81,0";"82,0";"78,0";"15,5";"15,9";"15,0";"923,9";"924,2";"923,2";"1,2";"337,0";"4,5";"";"0,0"
"02/10/2021";"0100";"18,6";"18,9";"18,2";"81,0";"87,0";"80,0";"15,2";"16,0";"15,2";"925,0";"925,0";"923,9";"0,4";"352,0";"3,6";"";"0,0"
"02/10/2021";"0200";"17,6";"18,6";"17,6";"85,0";"85,0";"81,0";"15,1";"15,5";"14,7";"924,8";"925,1";"924,6";"1,0";"326,0";"2,6";"";"0,0"
"02/10/2021";"0300";"17,1";"17,6";"16,9";"91,0";"93,0";"85,0";"15,7";"15,9";"15,1";"925,1";"925,3";"924,7";"1,1";"328,0";"2,0";"";"0,0"
"02/10/2021";"0400";"16,9";"17,1";"16,6";"95,0";"99,0";"90,0";"16,0";"16,6";"15,4";"924,8";"925,2";"924,8";"0,7";"336,0";"1,9";"";"0,0"
"02/10/2021";"0500";"16,7";"16,9";"16,3";"97,0";"100,0";"95,0";"16,2";"16,7";"16,0";"923,4";"925,0";"923,3";"1,7";"319,0";"4,6";"";"0,0"
"02/10/2021";"0600";"16,6";"16,8";"16,3";"97,0";"100,0";"97,0";"16,2";"16,5";"16,2";"923,8";"923,9";"923,1";"0,7";"294,0";"4,0";"";"0,0"
"02/10/2021";"0700";"16,3";"16,6";"16,3";"100,0";"100,0";"97,0";"16,3";"16,6";"16,1";"924,1";"924,4";"923,8";"0,7";"300,0";"2,6";"";"0,0"
"02/10/2021";"0800";"15,7";"16,3";"15,6";"100,0";"100,0";"100,0";"15,7";"16,3";"15,6";"924,4";"924,4";"923,8";"0,7";"280,0";"2,5";"";"0,0"
"02/10/2021";"0900";"16,0";"16,1";"15,6";"100,0";"100,0";"100,0";"16,0";"16,1";"15,6";"924,9";"925,1";"923,8";"0,6";"304,0";"3,2";"0,10";"0,0"
"02/10/2021";"1000";"17,1";"17,2";"16,0";"100,0";"100,0";"96,0";"17,1";"17,2";"16,0";"924,9";"925,2";"924,5";"1,5";"327,0";"3,7";"178,70";"0,0"
"02/10/2021";"1100";"19,3";"19,3";"17,1";"82,0";"100,0";"82,0";"16,1";"17,4";"15,9";"925,1";"925,1";"924,6";"0,8";"291,0";"3,7";"489,50";"0,0"
"02/10/2021";"1200";"21,1";"21,1";"19,3";"75,0";"82,0";"73,0";"16,6";"16,6";"15,3";"925,1";"925,6";"924,9";"0,8";"97,0";"3,1";"981,40";"0,0"
"02/10/2021";"1300";"22,0";"22,1";"20,8";"66,0";"75,0";"66,0";"15,3";"16,8";"15,2";"925,4";"925,4";"925,0";"1,1";"324,0";"2,9";"1206,00";"0,0"
"02/10/2021";"1400";"23,1";"23,1";"21,7";"62,0";"69,0";"62,0";"15,5";"16,1";"14,7";"925,9";"926,0";"925,2";"0,9";"285,0";"3,6";"906,60";"0,0"
"02/10/2021";"1500";"25,5";"25,7";"22,3";"54,0";"65,0";"53,0";"15,6";"16,7";"14,2";"925,5";"925,9";"925,5";"1,8";"288,0";"4,9";"2616,30";"0,0"
"02/10/2021";"1600";"24,9";"25,5";"24,3";"53,0";"58,0";"51,0";"14,6";"15,9";"14,1";"924,5";"925,6";"924,5";"1,7";"230,0";"6,4";"1811,40";"0,0"
"02/10/2021";"1700";"23,8";"25,8";"23,8";"67,0";"67,0";"50,0";"17,3";"17,3";"14,1";"924,3";"924,6";"924,3";"1,5";"155,0";"5,2";"1911,30";"0,0"
"02/10/2021";"1800";"23,0";"23,8";"22,3";"73,0";"77,0";"67,0";"17,9";"18,4";"17,4";"924,0";"924,3";"923,9";"2,3";"110,0";"4,6";"1281,90";"0,0"
"02/10/2021";"1900";"23,0";"23,5";"22,8";"71,0";"74,0";"69,0";"17,5";"18,2";"17,2";"924,1";"924,1";"923,8";"1,9";"150,0";"4,3";"607,30";"0,0"
"02/10/2021";"2000";"21,8";"23,0";"21,8";"80,0";"80,0";"71,0";"18,2";"18,3";"17,5";"924,5";"924,5";"924,1";"1,8";"132,0";"5,9";"146,70";"0,0"
"02/10/2021";"2100";"21,4";"21,9";"21,4";"75,0";"81,0";"73,0";"16,7";"18,4";"16,7";"924,7";"924,7";"924,4";"1,8";"175,0";"4,8";"73,10";"0,0"
"02/10/2021";"2200";"20,0";"21,4";"20,0";"89,0";"89,0";"75,0";"18,1";"18,1";"16,7";"925,1";"925,1";"924,5";"0,5";"48,0";"4,8";"";"0,0"
"02/10/2021";"2300";"19,6";"20,0";"19,5";"99,0";"100,0";"89,0";"19,4";"19,6";"18,0";"925,2";"925,3";"925,0";"0,9";"120,0";"1,9";"";"0,0"
"03/10/2021";"0000";"19,1";"19,7";"19,1";"100,0";"100,0";"95,0";"19,1";"19,4";"18,9";"925,8";"925,9";"925,2";"0,9";"114,0";"1,9";"";"0,0"
"03/10/2021";"0100";"18,7";"19,1";"18,7";"100,0";"100,0";"100,0";"18,7";"19,1";"18,7";"925,4";"925,8";"925,4";"0,4";"124,0";"2,1";"";"0,0"
"03/10/2021";"0200";"18,3";"18,7";"18,2";"100,0";"100,0";"100,0";"18,3";"18,7";"18,2";"925,2";"925,6";"925,2";"0,9";"148,0";"1,5";"";"0,0"
"03/10/2021";"0300";"18,8";"18,9";"18,3";"100,0";"100,0";"100,0";"18,8";"18,9";"18,3";"925,5";"925,8";"925,2";"1,1";"163,0";"2,6";"";"0,0"
"03/10/2021";"0400";"18,4";"18,8";"18,4";"100,0";"100,0";"100,0";"18,4";"18,8";"18,4";"925,2";"925,9";"925,2";"0,6";"106,0";"2,0";"";"0,0"
"03/10/2021";"0500";"18,5";"18,6";"18,3";"100,0";"100,0";"100,0";"18,5";"18,6";"18,3";"924,2";"925,2";"924,2";"1,2";"10,0";"2,5";"";"0,0"
"03/10/2021";"0600";"19,1";"19,1";"18,2";"98,0";"100,0";"98,0";"18,8";"19,0";"18,2";"923,0";"924,2";"923,0";"1,5";"5,0";"4,0";"";"0,0"
"03/10/2021";"0700";"19,3";"19,4";"19,1";"88,0";"98,0";"86,0";"17,2";"18,8";"17,0";"923,4";"923,4";"922,8";"1,0";"348,0";"4,0";"";"0,0"
"03/10/2021";"0800";"19,2";"19,5";"19,1";"91,0";"91,0";"88,0";"17,8";"17,9";"17,2";"924,1";"924,1";"923,2";"0,5";"335,0";"3,0";"";"0,0"
"03/10/2021";"0900";"19,3";"19,3";"19,0";"97,0";"97,0";"92,0";"18,7";"18,8";"17,8";"924,5";"924,6";"924,0";"0,6";"290,0";"2,1";"";"0,0"
"03/10/2021";"1000";"20,2";"20,2";"19,2";"88,0";"98,0";"87,0";"18,2";"18,9";"17,9";"923,9";"924,5";"923,9";"0,7";"346,0";"2,9";"203,30";"0,0"
"03/10/2021";"1100";"21,7";"21,7";"20,1";"80,0";"89,0";"79,0";"18,0";"18,3";"17,6";"924,7";"924,7";"923,7";"0,6";"351,0";"3,4";"470,10";"0,0"
"03/10/2021";"1200";"23,6";"24,0";"21,6";"62,0";"80,0";"60,0";"15,8";"18,3";"15,6";"924,9";"924,9";"924,4";"1,8";"333,0";"3,5";"1461,00";"0,0"
"03/10/2021";"1300";"26,9";"27,1";"23,6";"46,0";"64,0";"46,0";"14,2";"17,6";"14,2";"924,6";"924,9";"924,6";"1,1";"322,0";"4,5";"2234,30";"0,0"
"03/10/2021";"1400";"27,0";"27,5";"26,2";"38,0";"51,0";"37,0";"11,4";"15,2";"11,4";"923,7";"924,6";"923,7";"1,5";"121,0";"4,5";"1986,80";"0,0"
"03/10/2021";"1500";"26,5";"27,9";"26,4";"40,0";"42,0";"35,0";"12,0";"13,2";"10,9";"923,5";"923,8";"923,4";"2,1";"161,0";"4,5";"1978,10";"0,0"
"03/10/2021";"1600";"20,6";"26,6";"20,6";"80,0";"80,0";"40,0";"16,9";"16,9";"11,7";"923,6";"923,7";"923,3";"3,3";"199,0";"11,1";"617,50";"0,8"
"03/10/2021";"1700";"21,4";"21,6";"20,3";"74,0";"80,0";"71,0";"16,5";"17,0";"15,4";"922,3";"923,6";"922,2";"3,0";"166,0";"9,7";"1305,40";"0,0"
"03/10/2021";"1800";"21,1";"22,3";"20,5";"71,0";"75,0";"63,0";"15,7";"16,6";"14,4";"923,1";"923,2";"922,3";"2,9";"164,0";"8,7";"851,80";"0,2"
"03/10/2021";"1900";"20,8";"21,1";"20,3";"69,0";"72,0";"66,0";"14,9";"15,4";"13,9";"923,2";"923,2";"922,3";"3,2";"159,0";"9,9";"896,20";"0,2"
"03/10/2021";"2000";"19,8";"20,8";"19,8";"78,0";"78,0";"68,0";"15,8";"15,8";"14,5";"924,5";"924,5";"923,1";"3,4";"162,0";"7,6";"168,80";"0,0"
"03/10/2021";"2100";"17,5";"19,8";"17,4";"100,0";"100,0";"75,0";"17,5";"17,7";"15,2";"925,3";"925,9";"924,5";"1,0";"196,0";"7,0";"11,60";"3,8"
"03/10/2021";"2200";"17,1";"17,5";"17,0";"100,0";"100,0";"100,0";"17,1";"17,5";"17,0";"925,0";"925,5";"924,2";"0,8";"301,0";"4,1";"";"0,6"
"03/10/2021";"2300";"17,5";"17,5";"17,1";"100,0";"100,0";"100,0";"17,5";"17,5";"17,1";"924,5";"925,3";"924,5";"1,6";"26,0";"5,0";"";"0,0"
"04/10/2021";"0000";"17,8";"17,9";"17,5";"100,0";"100,0";"100,0";"17,8";"17,9";"17,5";"925,1";"925,2";"924,2";"1,5";"7,0";"4,1";"";"0,2"
"04/10/2021";"0100";"17,7";"17,9";"17,7";"97,0";"100,0";"92,0";"17,2";"17,9";"16,4";"925,3";"925,7";"925,1";"1,3";"20,0";"4,5";"";"0,0"
"04/10/2021";"0200";"17,7";"18,0";"17,5";"93,0";"99,0";"87,0";"16,5";"17,4";"15,8";"926,0";"926,7";"925,3";"1,4";"358,0";"5,3";"";"0,0"
"04/10/2021";"0300";"17,5";"17,9";"17,5";"100,0";"100,0";"90,0";"17,5";"17,6";"16,3";"926,1";"926,5";"925,9";"1,1";"317,0";"5,3";"";"0,0"
"04/10/2021";"0400";"17,5";"17,7";"17,3";"100,0";"100,0";"100,0";"17,5";"17,7";"17,3";"924,5";"926,2";"924,5";"1,3";"357,0";"3,3";"";"0,8"
"04/10/2021";"0500";"17,7";"17,7";"17,5";"100,0";"100,0";"100,0";"17,7";"17,7";"17,5";"923,7";"924,5";"923,4";"0,8";"289,0";"4,2";"";"0,0"
"04/10/2021";"0600";"17,7";"17,8";"17,5";"100,0";"100,0";"100,0";"17,7";"17,8";"17,5";"924,2";"924,2";"922,9";"1,6";"316,0";"5,0";"";"1,4"
"04/10/2021";"0700";"17,8";"17,8";"17,6";"100,0";"100,0";"100,0";"17,8";"17,8";"17,6";"922,2";"924,2";"922,1";"1,3";"9,0";"3,7";"";"2,2"
"04/10/2021";"0800";"18,0";"18,0";"17,8";"100,0";"100,0";"100,0";"18,0";"18,0";"17,8";"923,0";"924,6";"922,2";"1,5";"344,0";"9,2";"";"0,6"
"04/10/2021";"0900";"18,0";"18,1";"18,0";"100,0";"100,0";"100,0";"18,0";"18,1";"18,0";"925,8";"925,9";"922,8";"1,6";"258,0";"6,5";"";"0,0"
"04/10/2021";"1000";"18,2";"18,3";"17,9";"100,0";"100,0";"100,0";"18,2";"18,3";"17,9";"925,4";"925,8";"923,8";"0,9";"251,0";"5,0";"36,00";"0,4"
"04/10/2021";"1100";"18,1";"18,3";"18,0";"100,0";"100,0";"100,0";"18,1";"18,2";"18,0";"925,6";"926,1";"924,8";"1,1";"173,0";"2,9";"52,00";"0,6"
"04/10/2021";"1200";"18,9";"19,2";"18,1";"100,0";"100,0";"100,0";"18,9";"19,2";"18,1";"925,7";"926,1";"925,6";"0,7";"126,0";"1,8";"247,70";"0,0"
"04/10/2021";"1300";"20,5";"20,5";"18,8";"93,0";"100,0";"91,0";"19,4";"19,9";"18,7";"925,7";"926,3";"925,6";"1,0";"26,0";"3,0";"661,40";"0,0"
"04/10/2021";"1400";"21,8";"22,3";"20,4";"77,0";"95,0";"77,0";"17,7";"20,7";"17,7";"925,8";"925,9";"925,6";"1,3";"106,0";"3,2";"1487,20";"0,0"
"04/10/2021";"1500";"22,2";"22,7";"21,8";"78,0";"83,0";"74,0";"18,2";"19,1";"17,7";"925,9";"926,2";"925,7";"2,6";"163,0";"5,1";"1737,40";"0,0"
"04/10/2021";"1600";"20,3";"22,7";"19,9";"86,0";"89,0";"73,0";"17,8";"18,8";"17,3";"925,5";"926,0";"925,5";"2,7";"167,0";"7,1";"1308,70";"0,0"
"04/10/2021";"1700";"19,6";"21,1";"19,5";"92,0";"92,0";"83,0";"18,2";"18,5";"17,5";"925,4";"925,6";"925,2";"2,4";"178,0";"5,3";"688,80";"0,0"
"04/10/2021";"1800";"18,8";"19,6";"18,7";"100,0";"100,0";"91,0";"18,8";"19,0";"17,9";"925,1";"925,4";"924,8";"0,5";"240,0";"5,6";"245,30";"2,0"
"04/10/2021";"1900";"19,7";"20,1";"18,7";"100,0";"100,0";"99,0";"19,7";"20,1";"18,7";"924,9";"925,4";"924,2";"1,5";"130,0";"4,0";"815,50";"0,4"
"04/10/2021";"2000";"18,9";"19,7";"18,9";"100,0";"100,0";"100,0";"18,9";"19,7";"18,9";"925,4";"925,4";"924,8";"1,1";"167,0";"3,5";"172,90";"0,0"
"04/10/2021";"2100";"17,5";"19,0";"17,5";"100,0";"100,0";"100,0";"17,5";"19,0";"17,5";"925,7";"925,9";"925,3";"3,0";"169,0";"6,0";"22,70";"0,0"
"04/10/2021";"2200";"17,1";"17,5";"17,1";"100,0";"100,0";"100,0";"17,1";"17,5";"17,1";"925,8";"925,8";"925,5";"2,6";"140,0";"6,3";"0,10";"0,0"
"04/10/2021";"2300";"16,9";"17,2";"16,9";"100,0";"100,0";"100,0";"16,9";"17,2";"16,9";"927,2";"927,2";"925,8";"2,6";"158,0";"5,8";"";"0,0"
"05/10/2021";"0000";"16,8";"17,0";"16,8";"100,0";"100,0";"100,0";"16,8";"16,9";"16,8";"928,0";"928,2";"927,2";"2,0";"167,0";"5,3";"";"0,0"
"05/10/2021";"0100";"16,8";"16,9";"16,8";"100,0";"100,0";"100,0";"16,8";"16,9";"16,8";"928,5";"928,6";"928,0";"2,0";"167,0";"5,4";"";"0,0"
"05/10/2021";"0200";"16,7";"16,9";"16,7";"100,0";"100,0";"100,0";"16,7";"16,9";"16,7";"928,6";"928,7";"928,5";"2,7";"160,0";"5,7";"";"0,0"
"05/10/2021";"0300";"16,9";"16,9";"16,7";"100,0";"100,0";"100,0";"16,9";"16,9";"16,7";"928,6";"928,8";"928,6";"1,2";"156,0";"4,5";"";"0,0"
"05/10/2021";"0400";"16,5";"16,9";"16,4";"100,0";"100,0";"100,0";"16,5";"16,9";"16,4";"928,5";"928,6";"928,4";"3,4";"157,0";"6,1";"";"0,4"
"05/10/2021";"0500";"15,8";"16,5";"15,8";"100,0";"100,0";"100,0";"15,8";"16,5";"15,8";"927,7";"928,5";"927,7";"2,8";"140,0";"6,6";"";"0,0"
"05/10/2021";"0600";"15,4";"15,8";"15,2";"100,0";"100,0";"100,0";"15,4";"15,8";"15,2";"928,0";"928,0";"927,6";"2,0";"141,0";"7,2";"";"0,0"
"05/10/2021";"0700";"15,2";"15,4";"15,0";"100,0";"100,0";"100,0";"15,2";"15,3";"15,0";"928,2";"928,3";"928,0";"2,5";"151,0";"6,3";"";"0,0"
"05/10/2021";"0800";"15,2";"15,3";"15,1";"100,0";"100,0";"100,0";"15,2";"15,3";"15,1";"928,5";"928,5";"928,2";"3,0";"149,0";"6,5";"";"0,0"
"05/10/2021";"0900";"15,0";"15,3";"15,0";"100,0";"100,0";"100,0";"15,0";"15,3";"15,0";"928,9";"928,9";"928,5";"2,4";"150,0";"5,7";"0,70";"0,0"
"05/10/2021";"1000";"15,2";"15,4";"15,0";"100,0";"100,0";"100,0";"15,2";"15,4";"15,0";"929,4";"929,4";"928,9";"2,1";"160,0";"5,9";"91,50";"0,0"
"05/10/2021";"1100";"15,0";"15,4";"15,0";"100,0";"100,0";"100,0";"15,0";"15,4";"15,0";"930,0";"930,1";"929,4";"2,7";"145,0";"5,8";"227,10";"0,0"
"05/10/2021";"1200";"15,3";"15,4";"14,8";"100,0";"100,0";"99,0";"15,3";"15,4";"14,8";"930,5";"930,5";"930,0";"2,6";"146,0";"5,9";"327,80";"0,0"
"05/10/2021";"1300";"15,8";"16,0";"15,3";"99,0";"100,0";"97,0";"15,6";"15,9";"15,0";"930,6";"930,6";"930,4";"2,4";"127,0";"5,4";"453,50";"0,0"
"05/10/2021";"1400";"16,1";"16,2";"15,7";"100,0";"100,0";"98,0";"16,0";"16,2";"15,6";"930,6";"930,7";"930,5";"1,9";"140,0";"6,0";"518,70";"0,0"
"05/10/2021";"1500";"16,3";"16,6";"15,9";"91,0";"100,0";"91,0";"14,8";"16,4";"14,8";"930,1";"930,6";"930,1";"2,6";"147,0";"5,5";"549,90";"0,0"
"05/10/2021";"1600";"16,9";"17,7";"16,2";"86,0";"93,0";"82,0";"14,5";"15,4";"14,2";"929,5";"930,2";"929,5";"3,0";"147,0";"5,9";"1097,10";"0,0"
"05/10/2021";"1700";"17,5";"17,5";"16,8";"87,0";"91,0";"83,0";"15,2";"15,6";"14,3";"929,0";"929,6";"929,0";"2,1";"143,0";"5,8";"916,10";"0,0"
"05/10/2021";"1800";"17,1";"17,7";"16,2";"90,0";"98,0";"83,0";"15,3";"16,3";"14,4";"928,8";"929,0";"928,8";"2,7";"142,0";"7,2";"734,50";"0,0"
"05/10/2021";"1900";"16,2";"17,1";"16,2";"93,0";"94,0";"86,0";"15,1";"15,3";"14,3";"928,8";"928,9";"928,7";"2,7";"136,0";"6,2";"579,30";"0,0"
"05/10/2021";"2000";"16,0";"16,2";"15,6";"100,0";"100,0";"93,0";"16,0";"16,0";"14,9";"928,9";"928,9";"928,8";"2,6";"126,0";"6,5";"200,00";"0,0"
"05/10/2021";"2100";"15,6";"16,2";"15,6";"100,0";"100,0";"99,0";"15,6";"16,1";"15,6";"929,2";"929,3";"928,9";"2,9";"123,0";"7,1";"84,20";"0,0"
"05/10/2021";"2200";"15,2";"15,7";"15,1";"100,0";"100,0";"100,0";"15,1";"15,6";"15,1";"929,6";"929,6";"929,2";"2,9";"135,0";"6,8";"0,70";"0,0"
"05/10/2021";"2300";"15,2";"15,3";"15,1";"100,0";"100,0";"100,0";"15,2";"15,3";"15,1";"929,9";"929,9";"929,6";"3,1";"122,0";"7,7";"";"0,0"
"06/10/2021";"0000";"15,4";"15,5";"15,2";"100,0";"100,0";"100,0";"15,4";"15,5";"15,2";"930,4";"930,4";"929,9";"3,4";"123,0";"7,7";"";"0,0"
"06/10/2021";"0100";"15,7";"15,7";"15,4";"100,0";"100,0";"100,0";"15,7";"15,7";"15,4";"930,7";"930,7";"930,4";"3,5";"125,0";"8,1";"";"0,0"
"06/10/2021";"0200";"15,6";"15,7";"15,6";"100,0";"100,0";"100,0";"15,6";"15,7";"15,6";"930,4";"930,8";"930,4";"3,1";"130,0";"7,0";"";"0,0"
"06/10/2021";"0300";"15,4";"15,6";"15,4";"100,0";"100,0";"100,0";"15,4";"15,6";"15,4";"929,9";"930,4";"929,9";"2,7";"122,0";"6,9";"";"0,0"
"06/10/2021";"0400";"15,6";"15,6";"15,4";"100,0";"100,0";"100,0";"15,6";"15,6";"15,4";"929,5";"929,9";"929,5";"2,2";"131,0";"6,9";"";"0,0"
"06/10/2021";"0500";"15,4";"15,7";"15,3";"100,0";"100,0";"100,0";"15,4";"15,7";"15,3";"928,7";"929,5";"928,7";"2,6";"121,0";"5,3";"";"0,0"
"06/10/2021";"0600";"15,3";"15,5";"15,3";"100,0";"100,0";"100,0";"15,3";"15,5";"15,3";"928,6";"928,8";"928,6";"2,8";"116,0";"5,8";"";"0,0"
"06/10/2021";"0700";"15,4";"15,5";"15,3";"100,0";"100,0";"100,0";"15,4";"15,5";"15,3";"928,5";"928,6";"928,4";"2,0";"116,0";"5,7";"";"0,0"
"06/10/2021";"0800";"15,6";"15,6";"15,4";"100,0";"100,0";"100,0";"15,6";"15,6";"15,4";"928,6";"928,6";"928,5";"1,9";"106,0";"3,8";"";"0,0"
"06/10/2021";"0900";"15,9";"15,9";"15,6";"100,0";"100,0";"100,0";"15,9";"15,9";"15,6";"929,1";"929,1";"928,5";"1,7";"113,0";"3,8";"1,90";"0,0"
"06/10/2021";"1000";"16,5";"16,5";"15,9";"97,0";"100,0";"97,0";"16,1";"16,2";"15,9";"929,7";"929,7";"929,1";"1,2";"103,0";"3,8";"102,50";"0,0"
"06/10/2021";"1100";"17,6";"17,7";"16,5";"86,0";"97,0";"86,0";"15,2";"16,2";"15,2";"930,1";"930,2";"929,7";"1,8";"103,0";"4,2";"395,90";"0,0"
"06/10/2021";"1200";"21,0";"21,0";"17,6";"72,0";"88,0";"72,0";"15,7";"16,1";"14,9";"930,1";"930,3";"930,1";"1,5";"72,0";"5,3";"1325,40";"0,0"
"06/10/2021";"1300";"22,8";"22,8";"20,6";"63,0";"72,0";"63,0";"15,4";"16,6";"14,8";"929,6";"930,1";"929,6";"2,6";"41,0";"7,4";"2579,10";"0,0"
"06/10/2021";"1400";"24,6";"24,6";"22,8";"58,0";"67,0";"58,0";"15,9";"16,8";"14,9";"928,7";"929,6";"928,7";"2,0";"50,0";"7,4";"3078,60";"0,0"
"06/10/2021";"1500";"26,2";"26,3";"24,4";"53,0";"63,0";"53,0";"15,7";"17,6";"15,4";"927,7";"928,7";"927,7";"2,0";"26,0";"5,1";"3369,30";"0,0"
"06/10/2021";"1600";"28,4";"28,5";"26,0";"50,0";"56,0";"48,0";"17,1";"17,6";"15,5";"926,4";"927,7";"926,4";"1,6";"45,0";"5,4";"3364,80";"0,0"
"06/10/2021";"1700";"28,6";"29,4";"28,0";"49,0";"52,0";"44,0";"16,8";"17,7";"15,5";"925,4";"926,4";"925,4";"1,4";"120,0";"4,0";"3055,00";"0,0"
"06/10/2021";"1800";"21,8";"29,1";"21,8";"79,0";"79,0";"47,0";"18,0";"18,7";"16,5";"925,3";"925,4";"925,2";"4,6";"152,0";"8,1";"2512,90";"0,0"
